Site,DateTime,StageHt,Flow,Temp,EC25,Turb,Precip
Tischer2007,07/12/2007 13:15:00,0.139,0.10,15.14,564,-0.1,
Tischer2007,07/12/2007 13:30:00,0.138,0.10,15.38,565,0.3,
Tischer2007,07/12/2007 13:45:00,0.138,0.10,15.25,562,0.7,
Tischer2007,07/12/2007 14:00:00,0.159,0.11,15.79,531,9.4,0.005
Tischer2007,07/12/2007 14:15:00,0.158,0.11,15.55,553,2.0,
Tischer2007,07/12/2007 14:30:00,0.148,0.10,16.36,500,11.9,
Tischer2007,07/12/2007 14:45:00,0.149,0.11,17.15,461,18.6,
Tischer2007,07/12/2007 15:00:00,0.155,0.11,17.39,462,21.1,
Tischer2007,07/12/2007 15:15:00,0.182,0.12,17.02,492,13.9,
Tischer2007,07/12/2007 15:30:00,0.174,0.11,16.48,512,5.1,
Tischer2007,07/12/2007 15:45:00,0.165,0.11,16.35,519,2.9,
Tischer2007,07/12/2007 16:00:00,0.159,0.11,16.34,528,1.9,
Tischer2007,07/12/2007 16:15:00,0.154,0.11,16.32,528,1.5,
Tischer2007,07/12/2007 16:30:00,0.150,0.11,16.35,518,1.8,
Tischer2007,07/12/2007 16:45:00,0.147,0.10,16.45,503,2.4,
Tischer2007,07/12/2007 17:00:00,0.146,0.10,16.52,491,2.7,0.005
Tischer2007,07/12/2007 17:15:00,0.153,0.11,16.56,487,2.7,
Tischer2007,07/12/2007 17:30:00,0.155,0.11,16.55,492,2.3,
Tischer2007,07/12/2007 17:45:00,0.155,0.11,16.47,501,1.7,
Tischer2007,07/12/2007 18:00:00,0.154,0.11,16.33,506,1.2,0.005
Tischer2007,07/12/2007 18:15:00,0.153,0.11,16.27,510,1.0,
Tischer2007,07/12/2007 18:30:00,0.151,0.11,16.19,512,0.7,
Tischer2007,07/12/2007 18:45:00,0.149,0.11,16.13,514,0.7,
Tischer2007,07/12/2007 19:00:00,0.147,0.10,16.07,508,0.7,
Tischer2007,07/12/2007 19:15:00,0.146,0.10,16.01,503,0.8,
Tischer2007,07/12/2007 19:30:00,0.144,0.10,15.96,496,1.0,
Tischer2007,07/12/2007 19:45:00,0.143,0.10,15.89,489,1.1,
Tischer2007,07/12/2007 20:00:00,0.142,0.10,15.85,481,1.4,
Tischer2007,07/12/2007 20:15:00,0.142,0.10,15.79,474,1.8,
Tischer2007,07/12/2007 20:30:00,0.143,0.10,15.75,468,2.0,
Tischer2007,07/12/2007 20:45:00,0.144,0.10,15.70,462,2.3,
Tischer2007,07/12/2007 21:00:00,0.144,0.10,15.64,459,2.4,
Tischer2007,07/12/2007 21:15:00,0.143,0.10,15.56,459,2.4,
Tischer2007,07/12/2007 21:30:00,0.143,0.10,15.49,459,2.5,
Tischer2007,07/12/2007 21:45:00,0.143,0.10,15.41,463,2.3,
Tischer2007,07/12/2007 22:00:00,0.142,0.10,15.33,469,2.2,
Tischer2007,07/12/2007 22:15:00,0.142,0.10,15.25,477,1.9,
Tischer2007,07/12/2007 22:30:00,0.141,0.10,15.16,485,1.7,
Tischer2007,07/12/2007 22:45:00,0.141,0.10,15.08,494,1.4,
Tischer2007,07/12/2007 23:00:00,0.141,0.10,15.00,502,1.2,
Tischer2007,07/12/2007 23:15:00,0.140,0.10,14.90,509,0.9,
Tischer2007,07/12/2007 23:30:00,0.140,0.10,14.81,515,0.9,
Tischer2007,07/12/2007 23:45:00,0.140,0.10,14.72,520,0.6,
Tischer2007,07/13/2007 00:00:00,0.140,0.10,14.64,523,0.6,
Tischer2007,07/13/2007 00:15:00,0.139,0.10,14.56,527,0.4,
Tischer2007,07/13/2007 00:30:00,0.139,0.10,14.47,529,0.4,
Tischer2007,07/13/2007 00:45:00,0.139,0.10,14.39,522,0.5,
Tischer2007,07/13/2007 01:00:00,0.140,0.10,14.31,529,0.3,
Tischer2007,07/13/2007 01:15:00,0.140,0.10,14.23,535,0.3,
Tischer2007,07/13/2007 01:30:00,0.140,0.10,14.15,537,0.3,
Tischer2007,07/13/2007 01:45:00,0.140,0.10,14.08,538,0.3,
Tischer2007,07/13/2007 02:00:00,0.140,0.10,14.01,540,0.3,
Tischer2007,07/13/2007 02:15:00,0.140,0.10,13.95,541,0.3,
Tischer2007,07/13/2007 02:30:00,0.140,0.10,13.89,543,0.3,
Tischer2007,07/13/2007 02:45:00,0.140,0.10,13.83,544,0.3,
Tischer2007,07/13/2007 03:00:00,0.140,0.10,13.78,546,0.2,
Tischer2007,07/13/2007 03:15:00,0.140,0.10,13.72,547,0.3,
Tischer2007,07/13/2007 03:30:00,0.140,0.10,13.66,549,0.3,
Tischer2007,07/13/2007 03:45:00,0.140,0.10,13.59,550,0.3,
Tischer2007,07/13/2007 04:00:00,0.140,0.10,13.53,552,0.3,
Tischer2007,07/13/2007 04:15:00,0.140,0.10,13.47,552,0.2,
Tischer2007,07/13/2007 04:30:00,0.140,0.10,13.41,553,0.3,
Tischer2007,07/13/2007 04:45:00,0.141,0.10,13.35,553,0.2,
Tischer2007,07/13/2007 05:00:00,0.141,0.10,13.28,553,0.2,
Tischer2007,07/13/2007 05:15:00,0.141,0.10,13.22,553,0.2,
Tischer2007,07/13/2007 05:30:00,0.141,0.10,13.15,553,0.6,
Tischer2007,07/13/2007 05:45:00,0.141,0.10,13.09,553,0.4,
Tischer2007,07/13/2007 06:00:00,0.141,0.10,13.03,553,0.3,
Tischer2007,07/13/2007 06:15:00,0.141,0.10,12.97,552,0.2,
Tischer2007,07/13/2007 06:30:00,0.141,0.10,12.92,551,0.2,
Tischer2007,07/13/2007 06:45:00,0.141,0.10,12.89,550,0.1,
Tischer2007,07/13/2007 07:00:00,0.141,0.10,12.87,550,0.1,
Tischer2007,07/13/2007 07:15:00,0.141,0.10,12.86,550,0.1,
Tischer2007,07/13/2007 07:30:00,0.141,0.10,12.86,550,0.2,
Tischer2007,07/13/2007 07:45:00,0.141,0.10,12.87,550,0.3,
Tischer2007,07/13/2007 08:00:00,0.141,0.10,12.91,549,0.3,
Tischer2007,07/13/2007 08:15:00,0.141,0.10,12.94,550,0.3,
Tischer2007,07/13/2007 08:30:00,0.141,0.10,12.98,550,0.3,
Tischer2007,07/13/2007 08:45:00,0.141,0.10,13.03,549,0.3,
Tischer2007,07/13/2007 09:00:00,0.141,0.10,13.06,550,0.2,
Tischer2007,07/13/2007 09:15:00,0.141,0.10,13.08,550,0.2,
Tischer2007,07/13/2007 09:30:00,0.141,0.10,13.11,549,0.3,
Tischer2007,07/13/2007 09:45:00,0.141,0.10,13.16,549,0.2,
Tischer2007,07/13/2007 10:00:00,0.141,0.10,13.21,549,0.3,
Tischer2007,07/13/2007 10:15:00,0.141,0.10,13.27,548,0.2,
Tischer2007,07/13/2007 10:30:00,0.140,0.10,13.31,548,0.3,
Tischer2007,07/13/2007 10:45:00,0.140,0.10,13.37,549,0.3,
Tischer2007,07/13/2007 11:00:00,0.140,0.10,13.44,549,0.3,
Tischer2007,07/13/2007 11:15:00,0.140,0.10,13.49,549,0.3,
Tischer2007,07/13/2007 11:30:00,0.140,0.10,13.55,549,0.2,
Tischer2007,07/13/2007 11:45:00,0.140,0.10,13.61,550,0.3,
Tischer2007,07/13/2007 12:00:00,0.139,0.10,13.66,549,0.3,
Tischer2007,07/13/2007 12:15:00,0.139,0.10,13.71,550,0.4,
Tischer2007,07/13/2007 12:30:00,0.139,0.10,13.75,550,0.3,
Tischer2007,07/13/2007 12:45:00,0.139,0.10,13.80,551,0.4,
Tischer2007,07/13/2007 13:00:00,0.139,0.10,13.86,551,0.4,
Tischer2007,07/13/2007 13:15:00,0.139,0.10,13.91,552,0.4,
Tischer2007,07/13/2007 13:30:00,0.139,0.10,13.98,553,0.4,
Tischer2007,07/13/2007 13:45:00,0.138,0.10,14.05,553,0.3,
Tischer2007,07/13/2007 14:00:00,0.138,0.10,14.11,554,0.4,
Tischer2007,07/13/2007 14:15:00,0.138,0.10,14.19,554,0.4,
Tischer2007,07/13/2007 14:30:00,0.138,0.10,14.26,555,0.4,
Tischer2007,07/13/2007 14:45:00,0.138,0.10,14.35,555,0.4,
Tischer2007,07/13/2007 15:00:00,0.137,0.10,14.42,557,0.4,
Tischer2007,07/13/2007 15:15:00,0.137,0.10,14.46,558,0.4,
Tischer2007,07/13/2007 15:30:00,0.137,0.10,14.48,558,0.4,
Tischer2007,07/13/2007 15:45:00,0.137,0.10,14.50,559,0.5,
Tischer2007,07/13/2007 16:00:00,0.137,0.10,14.53,560,0.4,0.010
Tischer2007,07/13/2007 16:15:00,0.137,0.10,14.56,561,0.5,
Tischer2007,07/13/2007 16:30:00,0.137,0.10,14.58,562,0.4,
Tischer2007,07/13/2007 16:45:00,0.137,0.10,14.60,564,0.5,
Tischer2007,07/13/2007 17:00:00,0.137,0.10,14.62,565,0.5,0.005
Tischer2007,07/13/2007 17:15:00,0.137,0.10,14.64,566,0.6,
Tischer2007,07/13/2007 17:30:00,0.137,0.10,14.66,566,0.6,
Tischer2007,07/13/2007 17:45:00,0.137,0.10,14.68,569,0.6,
Tischer2007,07/13/2007 18:00:00,0.137,0.10,14.68,568,0.6,0.005
Tischer2007,07/13/2007 18:15:00,0.137,0.10,14.69,571,0.6,
Tischer2007,07/13/2007 18:30:00,0.137,0.10,14.68,570,0.6,
Tischer2007,07/13/2007 18:45:00,0.137,0.10,14.67,570,0.7,
Tischer2007,07/13/2007 19:00:00,0.137,0.10,14.67,570,0.8,0.005
Tischer2007,07/13/2007 19:15:00,0.137,0.10,14.67,570,1.0,
Tischer2007,07/13/2007 19:30:00,0.137,0.10,14.66,570,0.9,
Tischer2007,07/13/2007 19:45:00,0.137,0.10,14.66,571,0.9,
Tischer2007,07/13/2007 20:00:00,0.137,0.10,14.65,571,0.8,0.020
Tischer2007,07/13/2007 20:15:00,0.137,0.10,14.64,570,1.0,
Tischer2007,07/13/2007 20:30:00,0.138,0.10,14.63,570,0.8,
Tischer2007,07/13/2007 20:45:00,0.138,0.10,14.62,571,0.7,
Tischer2007,07/13/2007 21:00:00,0.138,0.10,14.62,571,0.7,0.005
Tischer2007,07/13/2007 21:15:00,0.138,0.10,14.62,572,0.7,
Tischer2007,07/13/2007 21:30:00,0.138,0.10,14.62,573,0.9,
Tischer2007,07/13/2007 21:45:00,0.139,0.10,14.63,573,0.9,
Tischer2007,07/13/2007 22:00:00,0.138,0.10,14.63,573,1.1,0.010
Tischer2007,07/13/2007 22:15:00,0.139,0.10,14.63,573,1.0,
Tischer2007,07/13/2007 22:30:00,0.139,0.10,14.64,573,1.0,
Tischer2007,07/13/2007 22:45:00,0.139,0.10,14.65,573,1.0,
Tischer2007,07/13/2007 23:00:00,0.139,0.10,14.66,573,1.0,
Tischer2007,07/13/2007 23:15:00,0.139,0.10,14.65,573,0.9,
Tischer2007,07/13/2007 23:30:00,0.140,0.10,14.64,573,1.0,
Tischer2007,07/13/2007 23:45:00,0.140,0.10,14.63,572,1.0,
Tischer2007,07/14/2007 00:00:00,0.140,0.10,14.62,571,1.0,
Tischer2007,07/14/2007 00:15:00,0.140,0.10,14.61,571,1.0,
Tischer2007,07/14/2007 00:30:00,0.140,0.10,14.60,571,1.0,
Tischer2007,07/14/2007 00:45:00,0.140,0.10,14.60,571,1.0,
Tischer2007,07/14/2007 01:00:00,0.140,0.10,14.59,572,1.0,
Tischer2007,07/14/2007 01:15:00,0.140,0.10,14.58,572,1.0,
Tischer2007,07/14/2007 01:30:00,0.140,0.10,14.56,572,1.0,
Tischer2007,07/14/2007 01:45:00,0.140,0.10,14.55,572,1.1,
Tischer2007,07/14/2007 02:00:00,0.140,0.10,14.54,574,1.0,
Tischer2007,07/14/2007 02:15:00,0.140,0.10,14.52,574,1.0,
Tischer2007,07/14/2007 02:30:00,0.140,0.10,14.49,575,1.1,
Tischer2007,07/14/2007 02:45:00,0.140,0.10,14.47,576,1.2,
Tischer2007,07/14/2007 03:00:00,0.141,0.10,14.45,575,1.2,
Tischer2007,07/14/2007 03:15:00,0.141,0.10,14.43,575,1.2,
Tischer2007,07/14/2007 03:30:00,0.141,0.10,14.41,575,1.2,
Tischer2007,07/14/2007 03:45:00,0.141,0.10,14.39,575,1.2,
Tischer2007,07/14/2007 04:00:00,0.141,0.10,14.38,576,1.1,
Tischer2007,07/14/2007 04:15:00,0.141,0.10,14.37,576,1.2,
Tischer2007,07/14/2007 04:30:00,0.141,0.10,14.37,576,1.2,
Tischer2007,07/14/2007 04:45:00,0.141,0.10,14.35,576,1.2,
Tischer2007,07/14/2007 05:00:00,0.141,0.10,14.33,576,1.2,
Tischer2007,07/14/2007 05:15:00,0.141,0.10,14.31,576,1.2,
Tischer2007,07/14/2007 05:30:00,0.141,0.10,14.29,577,1.2,
Tischer2007,07/14/2007 05:45:00,0.141,0.10,14.27,577,1.2,
Tischer2007,07/14/2007 06:00:00,0.141,0.10,14.25,577,1.2,
Tischer2007,07/14/2007 06:15:00,0.141,0.10,14.21,578,1.2,
Tischer2007,07/14/2007 06:30:00,0.141,0.10,14.19,578,1.2,
Tischer2007,07/14/2007 06:45:00,0.141,0.10,14.16,578,1.2,
Tischer2007,07/14/2007 07:00:00,0.141,0.10,14.14,578,1.3,
Tischer2007,07/14/2007 07:15:00,0.140,0.10,14.11,579,1.2,
Tischer2007,07/14/2007 07:30:00,0.140,0.10,14.10,583,1.3,
Tischer2007,07/14/2007 07:45:00,0.140,0.10,14.07,586,1.3,
Tischer2007,07/14/2007 08:00:00,0.141,0.10,14.04,580,1.3,
Tischer2007,07/14/2007 08:15:00,0.141,0.10,14.05,579,1.4,
Tischer2007,07/14/2007 08:30:00,0.140,0.10,14.03,579,1.3,
Tischer2007,07/14/2007 08:45:00,0.140,0.10,14.01,579,1.4,
Tischer2007,07/14/2007 09:00:00,0.140,0.10,14.03,579,1.4,
Tischer2007,07/14/2007 09:15:00,0.140,0.10,14.06,579,1.3,
Tischer2007,07/14/2007 09:30:00,0.140,0.10,14.10,578,1.4,
Tischer2007,07/14/2007 09:45:00,0.139,0.10,14.15,578,1.3,
Tischer2007,07/14/2007 10:00:00,0.139,0.10,14.23,577,1.4,
Tischer2007,07/14/2007 10:15:00,0.139,0.10,14.32,577,1.4,
Tischer2007,07/14/2007 10:30:00,0.139,0.10,14.38,576,1.4,
Tischer2007,07/14/2007 10:45:00,0.139,0.10,14.46,576,1.3,
Tischer2007,07/14/2007 11:00:00,0.138,0.10,14.56,576,1.3,
Tischer2007,07/14/2007 11:15:00,0.138,0.10,14.68,576,1.4,
Tischer2007,07/14/2007 11:30:00,0.138,0.10,14.81,575,1.4,
Tischer2007,07/14/2007 11:45:00,0.137,0.10,14.93,575,1.4,
Tischer2007,07/14/2007 12:00:00,0.137,0.10,15.06,574,1.4,
Tischer2007,07/14/2007 12:15:00,0.137,0.10,15.22,574,1.4,
Tischer2007,07/14/2007 12:30:00,0.136,0.10,15.37,573,1.4,
Tischer2007,07/14/2007 12:45:00,0.136,0.10,15.53,573,1.5,
Tischer2007,07/14/2007 13:00:00,0.135,0.10,15.69,573,1.5,
Tischer2007,07/14/2007 13:15:00,0.135,0.10,15.79,573,1.7,
Tischer2007,07/14/2007 13:30:00,0.135,0.10,15.94,573,1.6,
Tischer2007,07/14/2007 13:45:00,0.135,0.10,16.08,573,1.5,
Tischer2007,07/14/2007 14:00:00,0.134,0.10,16.24,573,1.5,
Tischer2007,07/14/2007 14:15:00,0.134,0.10,16.36,573,1.6,
Tischer2007,07/14/2007 14:30:00,0.133,0.10,16.51,573,1.6,
Tischer2007,07/14/2007 14:45:00,0.132,0.10,16.63,574,1.5,
Tischer2007,07/14/2007 15:00:00,0.132,0.10,16.73,574,1.6,
Tischer2007,07/14/2007 15:15:00,0.132,0.10,16.84,574,1.7,
Tischer2007,07/14/2007 15:30:00,0.131,0.10,16.92,574,1.7,
Tischer2007,07/14/2007 15:45:00,0.131,0.10,17.03,573,1.7,
Tischer2007,07/14/2007 16:00:00,0.130,0.10,17.13,573,1.8,
Tischer2007,07/14/2007 16:15:00,0.130,0.10,17.20,574,1.7,
Tischer2007,07/14/2007 16:30:00,0.130,0.10,17.29,574,1.8,
Tischer2007,07/14/2007 16:45:00,0.129,0.10,17.37,574,1.8,
Tischer2007,07/14/2007 17:00:00,0.129,0.10,17.43,574,1.8,
Tischer2007,07/14/2007 17:15:00,0.129,0.10,17.48,575,1.8,
Tischer2007,07/14/2007 17:30:00,0.129,0.10,17.48,575,1.8,
Tischer2007,07/14/2007 17:45:00,0.129,0.10,17.46,575,1.9,
Tischer2007,07/14/2007 18:00:00,0.128,0.10,17.44,575,1.9,
Tischer2007,07/14/2007 18:15:00,0.128,0.10,17.40,575,1.9,
Tischer2007,07/14/2007 18:30:00,0.128,0.10,17.32,575,1.9,
Tischer2007,07/14/2007 18:45:00,0.128,0.10,17.25,576,2.0,
Tischer2007,07/14/2007 19:00:00,0.128,0.10,17.20,576,2.0,
Tischer2007,07/14/2007 19:15:00,0.128,0.10,17.15,576,2.0,
Tischer2007,07/14/2007 19:30:00,0.128,0.10,17.10,576,2.0,
Tischer2007,07/14/2007 19:45:00,0.128,0.10,17.07,576,2.0,
Tischer2007,07/14/2007 20:00:00,0.128,0.10,17.03,577,2.0,
Tischer2007,07/14/2007 20:15:00,0.128,0.10,17.00,577,2.0,
Tischer2007,07/14/2007 20:30:00,0.128,0.10,16.95,578,2.0,
Tischer2007,07/14/2007 20:45:00,0.128,0.10,16.90,578,2.1,
Tischer2007,07/14/2007 21:00:00,0.128,0.10,16.83,579,2.1,0.005
Tischer2007,07/14/2007 21:15:00,0.129,0.10,16.77,580,2.1,
Tischer2007,07/14/2007 21:30:00,0.129,0.10,16.69,580,2.3,
Tischer2007,07/14/2007 21:45:00,0.129,0.10,16.63,580,2.2,
Tischer2007,07/14/2007 22:00:00,0.129,0.10,16.57,581,2.4,0.005
Tischer2007,07/14/2007 22:15:00,0.129,0.10,16.50,582,2.3,
Tischer2007,07/14/2007 22:30:00,0.129,0.10,16.43,583,2.3,
Tischer2007,07/14/2007 22:45:00,0.129,0.10,16.36,583,2.3,
Tischer2007,07/14/2007 23:00:00,0.129,0.10,16.29,583,2.4,
Tischer2007,07/14/2007 23:15:00,0.130,0.10,16.22,582,2.4,
Tischer2007,07/14/2007 23:30:00,0.130,0.10,16.16,584,2.5,
Tischer2007,07/14/2007 23:45:00,0.130,0.10,16.09,584,2.5,
Tischer2007,07/15/2007 00:00:00,0.130,0.10,16.01,584,2.5,
Tischer2007,07/15/2007 00:15:00,0.131,0.10,15.93,584,2.5,
Tischer2007,07/15/2007 00:30:00,0.131,0.10,15.84,585,2.6,
Tischer2007,07/15/2007 00:45:00,0.131,0.10,15.77,585,2.6,
Tischer2007,07/15/2007 01:00:00,0.131,0.10,15.69,585,2.6,
Tischer2007,07/15/2007 01:15:00,0.132,0.10,15.60,585,2.9,
Tischer2007,07/15/2007 01:30:00,0.132,0.10,15.52,586,3.1,
Tischer2007,07/15/2007 01:45:00,0.132,0.10,15.44,586,3.1,
Tischer2007,07/15/2007 02:00:00,0.133,0.10,15.35,587,3.0,
Tischer2007,07/15/2007 02:15:00,0.133,0.10,15.27,587,3.0,
Tischer2007,07/15/2007 02:30:00,0.133,0.10,15.19,589,3.0,
Tischer2007,07/15/2007 02:45:00,0.133,0.10,15.12,589,2.9,
Tischer2007,07/15/2007 03:00:00,0.133,0.10,15.04,587,2.9,
Tischer2007,07/15/2007 03:15:00,0.134,0.10,14.96,590,2.9,
Tischer2007,07/15/2007 03:30:00,0.134,0.10,14.89,589,3.0,
Tischer2007,07/15/2007 03:45:00,0.134,0.10,14.82,589,2.9,
Tischer2007,07/15/2007 04:00:00,0.135,0.10,14.74,587,4.7,
Tischer2007,07/15/2007 04:15:00,0.135,0.10,14.67,589,3.1,
Tischer2007,07/15/2007 04:30:00,0.135,0.10,14.60,588,3.0,
Tischer2007,07/15/2007 04:45:00,0.135,0.10,14.54,588,3.1,
Tischer2007,07/15/2007 05:00:00,0.135,0.10,14.48,588,3.1,
Tischer2007,07/15/2007 05:15:00,0.136,0.10,14.41,589,3.1,
Tischer2007,07/15/2007 05:30:00,0.136,0.10,14.35,589,3.1,
Tischer2007,07/15/2007 05:45:00,0.136,0.10,14.30,588,3.1,
Tischer2007,07/15/2007 06:00:00,0.136,0.10,14.24,588,3.2,
Tischer2007,07/15/2007 06:15:00,0.137,0.10,14.20,589,3.1,
Tischer2007,07/15/2007 06:30:00,0.137,0.10,14.16,589,3.2,
Tischer2007,07/15/2007 06:45:00,0.137,0.10,14.13,589,3.2,
Tischer2007,07/15/2007 07:00:00,0.137,0.10,14.10,589,3.2,
Tischer2007,07/15/2007 07:15:00,0.137,0.10,14.07,589,3.2,
Tischer2007,07/15/2007 07:30:00,0.137,0.10,14.06,589,3.2,
Tischer2007,07/15/2007 07:45:00,0.137,0.10,14.05,590,3.2,
Tischer2007,07/15/2007 08:00:00,0.137,0.10,14.05,590,3.2,
Tischer2007,07/15/2007 08:15:00,0.137,0.10,14.06,591,3.2,
Tischer2007,07/15/2007 08:30:00,0.137,0.10,14.08,591,3.2,
Tischer2007,07/15/2007 08:45:00,0.137,0.10,14.11,591,3.3,
Tischer2007,07/15/2007 09:00:00,0.137,0.10,14.15,591,3.5,
Tischer2007,07/15/2007 09:15:00,0.137,0.10,14.21,591,3.3,
Tischer2007,07/15/2007 09:30:00,0.137,0.10,14.30,591,3.3,
Tischer2007,07/15/2007 09:45:00,0.137,0.10,14.40,591,3.4,
Tischer2007,07/15/2007 10:00:00,0.136,0.10,14.52,592,3.4,
Tischer2007,07/15/2007 10:15:00,0.136,0.10,14.64,592,3.4,
Tischer2007,07/15/2007 10:30:00,0.136,0.10,14.74,592,3.4,
Tischer2007,07/15/2007 10:45:00,0.136,0.10,14.83,592,3.4,
Tischer2007,07/15/2007 11:00:00,0.136,0.10,14.95,591,3.4,
Tischer2007,07/15/2007 11:15:00,0.135,0.10,15.03,592,3.4,
Tischer2007,07/15/2007 11:30:00,0.135,0.10,15.14,593,3.5,
Tischer2007,07/15/2007 11:45:00,0.135,0.10,15.25,593,3.5,
Tischer2007,07/15/2007 12:00:00,0.134,0.10,15.39,589,3.5,
Tischer2007,07/15/2007 12:15:00,0.134,0.10,15.59,589,3.5,
Tischer2007,07/15/2007 12:30:00,0.134,0.10,15.63,589,3.5,
Tischer2007,07/15/2007 12:45:00,0.133,0.10,15.81,588,3.5,
Tischer2007,07/15/2007 13:00:00,0.133,0.10,16.02,588,3.6,
Tischer2007,07/15/2007 13:15:00,0.132,0.10,16.16,587,3.6,
Tischer2007,07/15/2007 13:30:00,0.132,0.10,16.14,588,3.6,
Tischer2007,07/15/2007 13:45:00,0.132,0.10,16.18,583,3.7,
Tischer2007,07/15/2007 14:00:00,0.131,0.10,16.33,589,3.7,
Tischer2007,07/15/2007 14:15:00,0.131,0.10,16.38,590,3.8,
Tischer2007,07/15/2007 14:30:00,0.131,0.10,16.42,585,3.8,
Tischer2007,07/15/2007 14:45:00,0.131,0.10,16.49,584,3.7,
Tischer2007,07/15/2007 15:00:00,0.130,0.10,16.53,584,3.8,
Tischer2007,07/15/2007 15:15:00,0.130,0.10,16.57,584,3.8,
Tischer2007,07/15/2007 15:30:00,0.130,0.10,16.61,587,3.8,
Tischer2007,07/15/2007 15:45:00,0.129,0.10,16.67,587,3.9,
Tischer2007,07/15/2007 16:00:00,0.129,0.10,16.73,587,3.9,
Tischer2007,07/15/2007 16:15:00,0.129,0.10,16.76,583,3.9,
Tischer2007,07/15/2007 16:30:00,0.129,0.10,16.79,583,4.0,
Tischer2007,07/15/2007 16:45:00,0.128,0.10,16.80,583,4.0,
Tischer2007,07/15/2007 17:00:00,0.128,0.10,16.82,583,4.0,
Tischer2007,07/15/2007 17:15:00,0.128,0.10,16.86,584,4.1,
Tischer2007,07/15/2007 17:30:00,0.128,0.10,16.88,584,4.0,
Tischer2007,07/15/2007 17:45:00,0.128,0.10,16.87,584,4.1,
Tischer2007,07/15/2007 18:00:00,0.128,0.10,16.85,584,4.2,
Tischer2007,07/15/2007 18:15:00,0.127,0.10,16.84,584,4.3,
Tischer2007,07/15/2007 18:30:00,0.127,0.10,16.82,584,4.2,
Tischer2007,07/15/2007 18:45:00,0.127,0.10,16.79,584,4.2,
Tischer2007,07/15/2007 19:00:00,0.127,0.10,16.77,585,4.3,
Tischer2007,07/15/2007 19:15:00,0.127,0.10,16.74,585,4.3,
Tischer2007,07/15/2007 19:30:00,0.127,0.10,16.73,585,4.4,
Tischer2007,07/15/2007 19:45:00,0.127,0.10,16.72,586,4.3,
Tischer2007,07/15/2007 20:00:00,0.127,0.10,16.69,586,4.4,
Tischer2007,07/15/2007 20:15:00,0.128,0.10,16.65,586,4.4,
Tischer2007,07/15/2007 20:30:00,0.128,0.10,16.61,586,4.4,
Tischer2007,07/15/2007 20:45:00,0.128,0.10,16.57,586,4.5,
Tischer2007,07/15/2007 21:00:00,0.128,0.10,16.51,586,4.5,
Tischer2007,07/15/2007 21:15:00,0.128,0.10,16.46,586,4.7,
Tischer2007,07/15/2007 21:30:00,0.128,0.10,16.39,587,4.6,
Tischer2007,07/15/2007 21:45:00,0.129,0.10,16.33,587,4.7,
Tischer2007,07/15/2007 22:00:00,0.129,0.10,16.27,588,4.7,
Tischer2007,07/15/2007 22:15:00,0.129,0.10,16.20,588,4.7,
Tischer2007,07/15/2007 22:30:00,0.129,0.10,16.14,589,4.7,
Tischer2007,07/15/2007 22:45:00,0.129,0.10,16.07,589,4.7,
Tischer2007,07/15/2007 23:00:00,0.129,0.10,16.01,590,4.8,
Tischer2007,07/15/2007 23:15:00,0.130,0.10,15.93,590,4.8,
Tischer2007,07/15/2007 23:30:00,0.130,0.10,15.85,590,4.9,
Tischer2007,07/15/2007 23:45:00,0.130,0.10,15.77,590,4.8,
Tischer2007,07/16/2007 00:00:00,0.131,0.10,15.69,590,4.9,
Tischer2007,07/16/2007 00:15:00,0.131,0.10,15.62,591,5.0,
Tischer2007,07/16/2007 00:30:00,0.131,0.10,15.54,591,5.0,
Tischer2007,07/16/2007 00:45:00,0.131,0.10,15.46,591,5.1,
Tischer2007,07/16/2007 01:00:00,0.131,0.10,15.38,591,5.0,
Tischer2007,07/16/2007 01:15:00,0.132,0.10,15.31,591,5.2,
Tischer2007,07/16/2007 01:30:00,0.132,0.10,15.24,592,5.1,
Tischer2007,07/16/2007 01:45:00,0.132,0.10,15.17,593,5.1,
Tischer2007,07/16/2007 02:00:00,0.133,0.10,15.11,594,5.1,
Tischer2007,07/16/2007 02:15:00,0.133,0.10,15.03,595,5.2,
Tischer2007,07/16/2007 02:30:00,0.133,0.10,14.95,597,5.2,
Tischer2007,07/16/2007 02:45:00,0.133,0.10,14.89,590,5.1,
Tischer2007,07/16/2007 03:00:00,0.134,0.10,14.83,599,5.2,
Tischer2007,07/16/2007 03:15:00,0.134,0.10,14.75,598,5.2,
Tischer2007,07/16/2007 03:30:00,0.134,0.10,14.67,599,5.3,
Tischer2007,07/16/2007 03:45:00,0.134,0.10,14.60,599,5.3,
Tischer2007,07/16/2007 04:00:00,0.135,0.10,14.53,598,5.3,
Tischer2007,07/16/2007 04:15:00,0.135,0.10,14.45,600,5.9,
Tischer2007,07/16/2007 04:30:00,0.135,0.10,14.38,600,5.4,
Tischer2007,07/16/2007 04:45:00,0.136,0.10,14.31,602,6.7,
Tischer2007,07/16/2007 05:00:00,0.136,0.10,14.24,599,6.4,
Tischer2007,07/16/2007 05:15:00,0.136,0.10,14.17,601,5.5,
Tischer2007,07/16/2007 05:30:00,0.136,0.10,14.09,599,5.6,
Tischer2007,07/16/2007 05:45:00,0.136,0.10,14.02,597,7.6,
Tischer2007,07/16/2007 06:00:00,0.136,0.10,13.96,599,5.6,
Tischer2007,07/16/2007 06:15:00,0.136,0.10,13.91,601,5.6,
